,Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_Female,Gender_Male
2138,43,0,1,7,2,1,2139,1,5.2900791521022015,3.0,Y,18,8,2,23.0,3,21,15,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2139,36,0,1,2,4,1,2140,1,4.435366506612661,9.0,Y,21,8,1,18.0,4,16,5,12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2140,44,1,1,21,4,1,2141,2,4.797406049676382,1.0,Y,19,8,1,10.0,3,10,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2141,28,0,2,2,3,1,2142,2,4.327767489902729,1.0,Y,14,8,0,2.0,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2142,51,0,2,21,4,1,2143,2,5.260071387985075,0.0,Y,17,8,0,8.0,3,7,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2143,30,0,0,2,4,1,2144,1,4.3213912783116895,7.0,Y,11,8,3,10.0,2,8,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2144,29,1,1,29,4,1,2145,1,4.460296326757476,3.0,Y,13,8,0,10.0,4,7,7,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2145,28,0,1,1,4,1,2146,2,4.308137378638039,2.0,Y,15,8,1,5.0,5,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2146,25,0,1,18,2,1,2147,1,4.558948445978039,1.0,Y,25,8,0,2.0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2147,32,0,1,10,4,1,2148,1,4.6266482684740105,1.0,Y,11,8,0,10.0,5,10,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2148,45,0,2,19,3,1,2149,3,4.565965817446667,3.0,Y,17,8,1,22.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2149,39,0,1,29,1,1,2150,1,4.737192642704737,6.0,Y,13,8,2,21.0,3,19,15,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2150,58,0,1,27,3,1,2151,2,4.339848783037637,1.0,Y,18,8,1,2.0,1,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2151,32,1,1,5,3,1,2152,1,4.982361701633147,1.0,Y,13,8,1,10.0,3,10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2152,39,1,1,18,2,1,2153,2,4.452706226511029,0.0,Y,20,8,0,6.0,3,5,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2153,30,0,1,9,1,1,2154,4,4.611617110554336,0.0,Y,18,8,0,10.0,2,9,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2154,36,0,1,1,3,1,2155,2,5.220813896785491,3.0,Y,12,8,0,10.0,5,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2155,46,0,1,4,3,1,2156,1,4.418135498425232,6.0,Y,12,8,1,10.0,3,7,5,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2156,28,0,0,1,3,1,2157,5,4.7542718686834595,0.0,Y,13,8,0,10.0,2,9,7,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2157,50,0,1,20,2,1,2158,5,5.187577119055087,4.0,Y,21,8,0,25.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2158,40,1,1,8,1,1,2159,1,4.77706415474243,2.0,Y,13,8,3,9.0,1,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2159,52,1,1,3,2,1,2160,3,4.411451342137937,9.0,Y,19,8,1,10.0,1,8,7,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2160,30,0,1,6,4,1,2161,1,4.483016420144132,1.0,Y,11,8,1,9.0,2,9,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2161,39,0,1,26,1,1,2162,2,4.537441283407948,0.0,Y,14,8,0,9.0,5,8,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2162,31,0,0,1,2,1,2163,1,5.290324044550107,1.0,Y,12,8,1,10.0,1,10,9,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2163,41,0,0,6,3,1,2164,1,4.442949869577862,1.0,Y,11,8,0,19.0,3,19,11,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2164,31,1,2,3,1,1,2165,1,4.851502952770544,1.0,Y,14,8,1,3.0,3,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2165,44,1,1,5,3,1,2166,1,4.800854491503561,4.0,Y,11,8,1,10.0,2,3,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2166,42,0,0,4,3,1,2167,2,4.318689269947746,0.0,Y,12,8,2,21.0,3,20,2,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2167,55,0,1,11,3,1,2168,2,4.923295840655504,4.0,Y,15,8,1,23.0,3,19,9,11,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2168,56,0,1,3,2,1,2169,3,4.429913697763754,6.0,Y,16,8,1,36.0,6,7,7,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2169,40,0,0,1,1,1,2170,1,4.63205216670581,9.0,Y,15,8,0,6.0,6,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2170,34,0,1,3,2,1,2171,2,4.424718337331567,0.0,Y,24,8,3,10.0,2,9,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2171,40,0,1,4,3,1,2172,2,4.974695871909683,1.0,Y,13,8,1,9.0,3,9,8,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2172,41,0,2,1,4,1,2173,2,4.745152895076901,0.0,Y,11,8,0,10.0,2,9,1,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2173,35,0,2,1,2,1,2174,2,4.822560336942693,1.0,Y,13,8,1,9.0,2,9,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2174,51,0,1,18,2,1,2175,4,4.887898488096872,1.0,Y,13,8,1,33.0,2,33,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2175,38,0,1,2,4,1,2176,1,5.0303973008567615,3.0,Y,18,8,0,11.0,5,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2176,34,0,1,4,3,1,2177,2,4.946796027271461,1.0,Y,16,8,0,10.0,3,10,9,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2177,25,0,1,6,2,1,2178,4,4.310693312343361,3.0,Y,19,8,0,7.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2178,58,1,1,1,4,1,2179,2,4.003891166236911,7.0,Y,13,8,2,31.0,3,10,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2179,40,0,1,14,4,1,2180,1,4.5247854493212225,3.0,Y,22,8,0,7.0,2,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2180,36,0,2,16,2,1,2181,1,4.107549129744687,2.0,Y,11,8,0,17.0,2,15,6,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2181,48,0,1,2,1,1,2182,2,4.4500950758716025,1.0,Y,20,8,0,11.0,2,10,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2182,27,0,1,2,3,1,2183,2,4.6858312746260635,8.0,Y,18,8,0,5.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2183,51,0,1,4,1,1,2184,3,4.6050894618815805,3.0,Y,14,8,0,29.0,3,5,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2184,18,0,0,1,4,1,2185,2,4.434568904034199,1.0,Y,22,8,1,0.0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2185,35,0,1,1,4,1,2186,2,4.909556029241175,0.0,Y,13,8,0,10.0,2,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2186,27,0,2,26,4,1,2187,1,4.667172672478868,3.0,Y,17,8,0,8.0,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2187,55,1,1,19,3,1,2188,1,4.670245853074124,6.0,Y,14,8,3,24.0,0,19,3,8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2188,56,0,1,24,4,1,2189,2,4.507990724819692,4.0,Y,15,8,2,33.0,2,19,15,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2189,34,0,0,1,2,1,2190,2,4.935557645093014,1.0,Y,17,8,1,5.0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2190,40,0,1,3,3,1,2191,2,4.660580912427299,5.0,Y,11,8,1,15.0,3,12,11,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2191,34,0,1,5,3,1,2192,1,4.65829765030819,4.0,Y,18,8,1,10.0,2,8,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2192,31,1,2,2,2,1,2193,2,4.732071940999867,7.0,Y,17,8,1,3.0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2193,35,1,2,1,2,1,2194,1,4.832253370197008,0.0,Y,13,8,0,5.0,2,4,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2194,38,0,2,7,3,1,2195,2,4.882239848018823,1.0,Y,15,8,0,4.0,2,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2195,34,0,1,10,4,1,2196,2,4.8699354106468595,1.0,Y,24,8,0,14.0,4,14,4,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2196,28,0,1,2,3,1,2197,2,5.047625277581783,1.0,Y,12,8,0,5.0,2,5,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2197,31,1,1,15,2,1,2198,2,4.695481676490197,1.0,Y,15,8,0,10.0,3,10,6,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2198,39,0,1,17,4,1,2199,2,5.020154031638333,3.0,Y,11,8,1,8.0,3,5,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2199,51,0,2,20,3,1,2200,2,5.170672340315576,2.0,Y,11,8,1,14.0,2,4,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2200,41,0,2,1,3,1,2201,4,5.2819646232599,3.0,Y,12,8,1,12.0,2,6,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2201,37,0,1,2,2,1,2202,1,4.732795698289329,7.0,Y,15,8,0,8.0,3,6,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2202,33,0,2,2,3,1,2203,1,4.944137073158098,6.0,Y,17,8,0,8.0,2,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2203,32,0,1,1,4,1,2204,5,5.283052342854391,0.0,Y,12,8,1,4.0,3,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2204,39,0,0,29,2,1,2205,2,4.588271706842329,3.0,Y,15,8,0,13.0,3,6,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2205,25,0,1,7,4,1,2206,1,4.345569756056392,2.0,Y,13,8,3,6.0,2,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2206,52,0,2,2,1,1,2207,2,5.068668143285899,2.0,Y,14,8,0,24.0,2,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2207,43,0,1,2,2,1,2208,1,4.895477796275714,1.0,Y,14,8,2,20.0,1,20,1,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2208,27,0,1,2,4,1,2209,1,4.56913972547246,1.0,Y,16,8,2,6.0,2,6,4,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2209,27,1,1,2,5,1,2210,1,5.138933940256924,1.0,Y,18,8,1,8.0,3,8,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2210,26,0,1,2,2,1,2211,3,4.7246035153967165,0.0,Y,20,8,1,5.0,2,4,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2211,42,0,1,23,3,1,2212,3,4.4219328132785085,0.0,Y,13,8,1,21.0,3,20,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2212,52,0,1,5,2,1,2213,1,4.440751700479185,9.0,Y,18,8,1,12.0,6,5,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2213,37,0,1,20,5,1,2214,2,4.8327643049405316,4.0,Y,13,8,1,8.0,1,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2214,35,0,2,6,4,1,2215,2,4.78830981210705,2.0,Y,15,8,1,10.0,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2215,25,0,1,1,4,1,2216,2,4.3979400086720375,4.0,Y,14,8,2,7.0,2,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2216,26,0,1,29,4,1,2217,1,4.80543288813214,0.0,Y,22,8,0,8.0,2,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2217,29,0,1,9,3,1,2218,1,5.045440339814774,1.0,Y,12,8,0,10.0,5,10,0,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2218,49,1,2,6,5,1,2219,2,4.369586890736344,3.0,Y,18,8,0,20.0,2,4,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2219,29,1,2,3,2,1,2220,2,4.833210880282609,0.0,Y,15,8,1,9.0,2,8,7,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2220,54,0,1,1,3,1,2221,2,4.361160995195026,6.0,Y,18,8,2,29.0,2,20,12,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2221,58,0,1,22,3,1,2222,2,4.389166084364533,3.0,Y,12,8,1,32.0,2,9,1,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2222,55,0,1,7,3,1,2223,3,4.706973676176178,2.0,Y,16,8,1,31.0,3,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2223,36,0,1,1,3,1,2224,2,4.725012725341157,3.0,Y,13,8,0,15.0,5,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2224,31,1,2,4,3,1,2225,2,4.485295438726089,1.0,Y,19,8,0,1.0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2225,30,0,1,3,3,1,2226,3,4.709354775834396,7.0,Y,13,8,0,8.0,4,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2226,31,0,1,1,3,1,2227,1,5.226754522600044,3.0,Y,12,8,1,9.0,3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2227,34,0,2,2,1,1,2228,5,4.429106008332696,5.0,Y,11,8,0,10.0,3,4,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2228,31,1,1,20,3,1,2229,1,4.790988475088816,1.0,Y,14,8,1,1.0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2229,27,0,1,11,4,1,2230,4,4.821644517542217,0.0,Y,16,8,0,6.0,3,5,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2230,36,0,1,1,3,1,2231,2,4.544688022302678,1.0,Y,12,8,2,10.0,2,10,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2231,36,0,1,24,3,1,2232,3,4.805976350717563,4.0,Y,14,8,1,11.0,3,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2232,47,0,1,23,4,1,2233,2,4.797544514361726,7.0,Y,14,8,2,17.0,0,6,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2233,25,1,1,16,4,1,2234,2,5.2979573758101095,3.0,Y,19,8,0,6.0,3,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2234,37,0,0,8,4,1,2235,1,4.880070084064068,0.0,Y,22,8,1,7.0,5,6,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2235,56,0,1,10,4,1,2236,2,4.629205657102304,2.0,Y,16,8,0,5.0,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2236,47,0,1,3,2,1,2237,2,4.639884741916304,3.0,Y,11,8,1,26.0,3,20,5,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2237,24,0,1,5,1,1,2238,1,4.636989101812229,1.0,Y,15,8,1,5.0,5,5,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2238,32,0,1,4,3,1,2239,1,4.726401162102922,4.0,Y,14,8,1,7.0,2,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2239,34,0,1,9,2,1,2240,1,4.515873843711679,5.0,Y,13,8,0,7.0,3,5,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2240,41,0,1,26,3,1,2241,3,4.73917663191073,2.0,Y,17,8,2,7.0,2,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2241,40,0,0,3,2,1,2242,1,4.6376898191184015,3.0,Y,11,8,1,11.0,6,8,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2242,31,0,1,16,3,1,2243,2,4.444357125656028,1.0,Y,19,8,1,13.0,5,13,9,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2243,46,1,1,18,1,1,2244,1,4.776701183988411,4.0,Y,11,8,1,28.0,2,7,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2244,39,1,0,2,4,1,2245,2,4.6415732531781755,2.0,Y,15,8,2,11.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2245,31,1,2,2,3,1,2246,2,4.4102709642521845,1.0,Y,13,8,3,10.0,3,10,4,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2246,45,0,1,10,2,1,2247,1,4.583538819254352,2.0,Y,14,8,0,24.0,1,7,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2247,31,0,1,16,4,1,2248,3,4.627775375229303,9.0,Y,13,8,0,8.0,3,3,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2248,31,1,2,7,4,1,2249,1,4.812913356642856,6.0,Y,23,8,1,7.0,5,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2249,45,0,1,1,2,1,2250,1,5.265525335219074,4.0,Y,12,8,1,10.0,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2250,48,0,1,24,3,1,2251,2,4.204391331919299,4.0,Y,12,8,0,15.0,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2251,34,1,1,7,4,1,2252,2,4.430397591386967,1.0,Y,16,8,1,2.0,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2252,40,0,0,25,4,1,2253,1,4.498172660636544,2.0,Y,15,8,1,16.0,1,9,4,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2253,28,0,1,1,2,1,2254,1,5.246473960229344,0.0,Y,13,8,1,6.0,0,5,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2254,44,0,0,5,3,1,2255,1,4.365300748637988,3.0,Y,18,8,0,7.0,4,5,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2255,53,0,1,2,4,1,2256,2,5.0678516605123525,4.0,Y,20,8,0,35.0,2,9,8,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2256,49,0,1,7,3,1,2257,3,4.726238046802638,2.0,Y,19,8,0,20.0,2,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2257,40,0,1,2,4,1,2258,3,5.224066664334767,2.0,Y,18,8,1,8.0,3,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2258,44,0,1,5,1,1,2259,3,4.718335578908507,1.0,Y,13,8,0,6.0,2,5,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2259,33,0,2,10,3,1,2260,2,4.431363764158987,0.0,Y,14,8,3,5.0,2,4,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2260,34,0,1,10,4,1,2261,1,5.284340481458097,3.0,Y,15,8,1,15.0,5,13,3,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2261,30,0,1,1,2,1,2262,1,4.3989810666581315,8.0,Y,22,8,0,4.0,3,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2262,42,0,2,8,4,1,2263,1,4.782615932031604,1.0,Y,22,8,2,12.0,2,12,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2263,44,0,2,5,3,1,2264,5,4.6416723732246865,7.0,Y,16,8,2,11.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2264,30,0,0,8,3,1,2265,1,4.331022171041829,1.0,Y,17,8,1,1.0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2265,57,0,1,2,1,1,2266,3,4.789721693980922,0.0,Y,14,8,0,13.0,5,12,2,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2266,49,0,1,7,3,1,2267,2,4.707058940627596,3.0,Y,15,8,0,29.0,5,8,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2267,34,0,2,2,4,1,2268,2,4.837399024342022,7.0,Y,20,8,0,16.0,3,14,6,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2268,28,1,2,2,3,1,2269,1,4.356790460351716,3.0,Y,20,8,1,5.0,5,3,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2269,29,1,2,28,3,1,2270,5,4.646795688778469,5.0,Y,17,8,3,7.0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2270,34,1,1,7,1,1,2271,1,4.798512533031351,0.0,Y,15,8,1,16.0,2,15,10,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2271,35,0,1,7,4,1,2272,4,4.407050814804251,1.0,Y,14,8,1,1.0,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2272,24,1,2,3,3,1,2273,2,4.883888457888481,2.0,Y,17,8,1,4.0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2273,24,0,0,10,3,1,2274,2,4.712649701627211,1.0,Y,17,8,1,1.0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2274,44,0,2,5,2,1,2275,2,5.234491974238988,5.0,Y,22,8,1,16.0,1,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
